id,anomalyScores
17918,0.383629
17919,0.368862
17920,0.384338
17921,0.355570
17922,0.382475
17923,0.416382
17924,0.359621
17925,0.359576
17926,0.414126
17927,0.391146
17928,0.346671
17929,0.382518
17930,0.386194
17931,0.404449
17932,0.388653
17933,0.387495
17934,0.362564
17935,0.365239
17936,0.381373
17937,0.377815
17938,0.347971
17939,0.367558
17940,0.396571
17941,0.419791
17942,0.346775
17943,0.370449
17944,0.385317
17945,0.423798
17946,0.378846
17947,0.413689
17948,0.400363
17949,0.375328
17950,0.357579
17951,0.378297
17952,0.395740
17953,0.389971
17954,0.375652
17955,0.370797
17956,0.378042
17957,0.383466
17958,0.410301
17959,0.360697
17960,0.351534
17961,0.418559
17962,0.380986
17963,0.413201
17964,0.349980
17965,0.368304
17966,0.384972
17967,0.411411
17968,0.377642
17969,0.369554
17970,0.360461
17971,0.395709
17972,0.424756
17973,0.422535
17974,0.384063
17975,0.372776
17976,0.368619
17977,0.419024
17978,0.387374
17979,0.359135
17980,0.361437
17981,0.394555
17982,0.392858
17983,0.362366
17984,0.351293
17985,0.373174
17986,0.349053
17987,0.387964
17988,0.396764
17989,0.363701
17990,0.366768
17991,0.375786
17992,0.417165
17993,0.364142
17994,0.368947
17995,0.434589
17996,0.380953
17997,0.393862
17998,0.416822
17999,0.373377
18000,0.379938
18001,0.385165
18002,0.371746
18003,0.394800
18004,0.360997
18005,0.370537
18006,0.377641
18007,0.370889
18008,0.360262
18009,0.364270
18010,0.368699
18011,0.373743
18012,0.384680
18013,0.353531
18014,0.400281
18015,0.360146
18016,0.346293
18017,0.410989
18018,0.397821
18019,0.355686
18020,0.379720
18021,0.360021
18022,0.404529
18023,0.376716
18024,0.362506
18025,0.368184
18026,0.410957
18027,0.365125
18028,0.396738
18029,0.402473
18030,0.383396
18031,0.373956
18032,0.376681
18033,0.373734
18034,0.354408
18035,0.360842
18036,0.394681
18037,0.370681
18038,0.394978
18039,0.365477
18040,0.404528
18041,0.382849
18042,0.389076
18043,0.359835
18044,0.387910
18045,0.371700
18046,0.360461
18047,0.382927
18048,0.374502
18049,0.390830
18050,0.352390
18051,0.362437
18052,0.427308
18053,0.357600
18054,0.360302
18055,0.402496
18056,0.364609
18057,0.361001
18058,0.442056
18059,0.384663
18060,0.392211
18061,0.384907
18062,0.404725
18063,0.376375
18064,0.373726
18065,0.393439
18066,0.387698
18067,0.374158
18068,0.384122
18069,0.390162
18070,0.350916
18071,0.372555
18072,0.348790
18073,0.391965
18074,0.346068
18075,0.346490
18076,0.359168
18077,0.415375
18078,0.358987
18079,0.373585
18080,0.383785
18081,0.374562
18082,0.370186
18083,0.377236
18084,0.401179
18085,0.372900
18086,0.364596
18087,0.365923
18088,0.368413
18089,0.359394
18090,0.409172
18091,0.361719
18092,0.381175
18093,0.397214
18094,0.371801
18095,0.348272
18096,0.402311
18097,0.421325
18098,0.399314
18099,0.381652
18100,0.387650
18101,0.367128
18102,0.400609
18103,0.380987
18104,0.370590
18105,0.366660
18106,0.384044
18107,0.370617
18108,0.411865
18109,0.381501
18110,0.365213
18111,0.357325
18112,0.404540
18113,0.394179
18114,0.367743
18115,0.348828
18116,0.347700
18117,0.413794
18118,0.365262
18119,0.377240
18120,0.372829
18121,0.383789
18122,0.382838
18123,0.386506
18124,0.409646
18125,0.378962
18126,0.355647
18127,0.392802
18128,0.370243
18129,0.387967
18130,0.395573
18131,0.365910
18132,0.382954
18133,0.380303
18134,0.389201
18135,0.434035
18136,0.361535
18137,0.373458
18138,0.362021
18139,0.423175
18140,0.394659
18141,0.374257
18142,0.391071
18143,0.359719
18144,0.408762
18145,0.367111
18146,0.368269
18147,0.409209
18148,0.354195
18149,0.364956
18150,0.393279
18151,0.379535
18152,0.394530
18153,0.358059
18154,0.368953
18155,0.366833
18156,0.357689
18157,0.378034
18158,0.372731
18159,0.394939
18160,0.373283
18161,0.391812
18162,0.379583
18163,0.349856
18164,0.406463
18165,0.350076
18166,0.368554
18167,0.369229
18168,0.365137
18169,0.382900
18170,0.398804
18171,0.381778
18172,0.367083
18173,0.385652
18174,0.353234
18175,0.364317
18176,0.348105
18177,0.377298
18178,0.393616
18179,0.348744
18180,0.360383
18181,0.371719
18182,0.353678
18183,0.403319
18184,0.376247
18185,0.400066
18186,0.369148
18187,0.359211
18188,0.345576
18189,0.372502
18190,0.363277
18191,0.387534
18192,0.383632
18193,0.356570
18194,0.388877
18195,0.371153
18196,0.373030
18197,0.375152
18198,0.393658
18199,0.379439
18200,0.376839
18201,0.440561
18202,0.384240
18203,0.375204
18204,0.352344
18205,0.395576
18206,0.439736
18207,0.353620
18208,0.426371
18209,0.381324
18210,0.362418
18211,0.363836
18212,0.420084
18213,0.397023
18214,0.411978
18215,0.416060
18216,0.383607
18217,0.376223
18218,0.400585
18219,0.403362
18220,0.353335
18221,0.365437
18222,0.412164
18223,0.363384
18224,0.367598
18225,0.375250
18226,0.351090
18227,0.366091
18228,0.413357
18229,0.349413
18230,0.367203
18231,0.415437
18232,0.454215
18233,0.376318
18234,0.375025
18235,0.348429
18236,0.409382
18237,0.373933
18238,0.379986
18239,0.366735
18240,0.369601
18241,0.355915
18242,0.366666
18243,0.363022
18244,0.359222
18245,0.369497
18246,0.362755
18247,0.395190
18248,0.369691
18249,0.378300
18250,0.370175
18251,0.362708
18252,0.365995
18253,0.413475
18254,0.377265
18255,0.376928
18256,0.354228
18257,0.409000
18258,0.349300
18259,0.345997
18260,0.367987
18261,0.350336
18262,0.366425
18263,0.425843
18264,0.414686
18265,0.371971
18266,0.353994
18267,0.367859
18268,0.414500
18269,0.412433
18270,0.349456
18271,0.373477
18272,0.377429
18273,0.453516
18274,0.378429
18275,0.368601
18276,0.371557
18277,0.360932
18278,0.410909
18279,0.382011
18280,0.423029
18281,0.369274
18282,0.353847
18283,0.368302
18284,0.429662
18285,0.367742
18286,0.347113
18287,0.366797
18288,0.428461
18289,0.382129
18290,0.394292
18291,0.367246
18292,0.372863
18293,0.361393
18294,0.371506
18295,0.390220
18296,0.361898
18297,0.354274
18298,0.389035
18299,0.375093
18300,0.396120
18301,0.403338
18302,0.404451
18303,0.380863
18304,0.345806
18305,0.370437
18306,0.382794
18307,0.368992
18308,0.356625
18309,0.388828
18310,0.363446
18311,0.382436
18312,0.367049
18313,0.389095
18314,0.352079
18315,0.395712
18316,0.348344
18317,0.393261
18318,0.376888
18319,0.370442
18320,0.363805
18321,0.346427
18322,0.430721
18323,0.366338
18324,0.435319
18325,0.365426
18326,0.376228
18327,0.356270
18328,0.370394
18329,0.375007
18330,0.357648
18331,0.371726
18332,0.373149
18333,0.359490
18334,0.376025
18335,0.366693
18336,0.365015
18337,0.389973
18338,0.351918
18339,0.347393
18340,0.388729
18341,0.383785
18342,0.379793
18343,0.369637
18344,0.407704
18345,0.364559
18346,0.360491
18347,0.377198
18348,0.381223
18349,0.385452
18350,0.354597
18351,0.372615
18352,0.354161
18353,0.390817
18354,0.387335
18355,0.368344
18356,0.394519
18357,0.392820
18358,0.357817
18359,0.348070
18360,0.348547
18361,0.366056
18362,0.401222
18363,0.364948
18364,0.355242
18365,0.358264
18366,0.354082
18367,0.361487
18368,0.368721
18369,0.365938
18370,0.413416
18371,0.368706
18372,0.345125
18373,0.363160
18374,0.384301
18375,0.371982
18376,0.383541
18377,0.361165
18378,0.365367
18379,0.384134
18380,0.381635
18381,0.374383
18382,0.356975
18383,0.405699
18384,0.348956
18385,0.360962
18386,0.374237
18387,0.363939
18388,0.381389
18389,0.347675
18390,0.387868
18391,0.362003
18392,0.374427
18393,0.347982
18394,0.396420
18395,0.381347
18396,0.366314
18397,0.381528
18398,0.404699
18399,0.374878
18400,0.348773
18401,0.379763
18402,0.429289
18403,0.401006
18404,0.361413
18405,0.398889
18406,0.374333
18407,0.347294
18408,0.389862
18409,0.348065
18410,0.350285
18411,0.346437
18412,0.454211
18413,0.367017
18414,0.380277
18415,0.368036
18416,0.432270
18417,0.370076
18418,0.401379
18419,0.380960
18420,0.382843
18421,0.348118
18422,0.393915
18423,0.390675
18424,0.383018
18425,0.378116
18426,0.367425
18427,0.362464
18428,0.385822
18429,0.357855
18430,0.374776
18431,0.394924
18432,0.416379
18433,0.368139
18434,0.366321
18435,0.371986
18436,0.367404
18437,0.362243
18438,0.356002
18439,0.385529
18440,0.380677
18441,0.358491
18442,0.346461
18443,0.404301
18444,0.349949
18445,0.351967
18446,0.369496
18447,0.372662
18448,0.430923
18449,0.350352
18450,0.362663
18451,0.345485
18452,0.347080
18453,0.368674
18454,0.401497
18455,0.372160
18456,0.363403
18457,0.377178
18458,0.366196
18459,0.363343
18460,0.375932
18461,0.384486
18462,0.379348
18463,0.374727
18464,0.379855
18465,0.381212
18466,0.427106
18467,0.365445
18468,0.362450
18469,0.356863
18470,0.360319
18471,0.395003
18472,0.364927
18473,0.364905
18474,0.352070
18475,0.365228
18476,0.379089
18477,0.374535
18478,0.369701
18479,0.365895
18480,0.365939
18481,0.381165
18482,0.357092
18483,0.373477
18484,0.421168
18485,0.386573
18486,0.452930
18487,0.379646
18488,0.351165
18489,0.383905
18490,0.379859
18491,0.373556
18492,0.345517
18493,0.350968
18494,0.409247
18495,0.364900
18496,0.392659
18497,0.354543
18498,0.365912
18499,0.411337
18500,0.385838
18501,0.390533
18502,0.408863
18503,0.413506
18504,0.374891
18505,0.389985
18506,0.418374
18507,0.413976
18508,0.377174
18509,0.420432
18510,0.355719
18511,0.369403
18512,0.413523
18513,0.357819
18514,0.367080
18515,0.374755
18516,0.352725
18517,0.368963
18518,0.367908
18519,0.370638
18520,0.369500
18521,0.376054
18522,0.384201
18523,0.384987
18524,0.356453
18525,0.388351
18526,0.388888
18527,0.370387
18528,0.438270
18529,0.380561
18530,0.429270
18531,0.364843
18532,0.353255
18533,0.370178
18534,0.382316
18535,0.391954
18536,0.364156
18537,0.370635
18538,0.434557
18539,0.374377
18540,0.349326
18541,0.348624
18542,0.365191
18543,0.423076
18544,0.419649
18545,0.352677
18546,0.348844
18547,0.431340
18548,0.372468
18549,0.412619
18550,0.361795
18551,0.429793
18552,0.353014
18553,0.392460
18554,0.370085
18555,0.379533
18556,0.361017
18557,0.410614
18558,0.379034
18559,0.383875
18560,0.363397
18561,0.372457
18562,0.399933
18563,0.421086
18564,0.415977
18565,0.349640
18566,0.370120
18567,0.436771
18568,0.352638
18569,0.378390
18570,0.363081
18571,0.371406
18572,0.423795
18573,0.388891
18574,0.373204
18575,0.383498
18576,0.365356
18577,0.371238
18578,0.362428
18579,0.358052
18580,0.359080
18581,0.438826
18582,0.368466
18583,0.346891
18584,0.387484
18585,0.437512
18586,0.434815
18587,0.414515
18588,0.382636
18589,0.416151
18590,0.402029
18591,0.383144
18592,0.392052
18593,0.384453
18594,0.390837
18595,0.368828
18596,0.392541
18597,0.413069
18598,0.462396
18599,0.441016
18600,0.364261
18601,0.367611
18602,0.363226
18603,0.405390
18604,0.360497
18605,0.362112
18606,0.410885
18607,0.381923
18608,0.382110
18609,0.368520
18610,0.364054
18611,0.378424
18612,0.380154
18613,0.394928
18614,0.389389
18615,0.403866
18616,0.360445
18617,0.381191
18618,0.380462
18619,0.369137
18620,0.421039
18621,0.393189
18622,0.370608
18623,0.367137
18624,0.361445
18625,0.389932
18626,0.364759
18627,0.364691
18628,0.445477
18629,0.369069
18630,0.373636
18631,0.421303
18632,0.398201
18633,0.407908
18634,0.378943
18635,0.357497
18636,0.363386
18637,0.412292
18638,0.359355
18639,0.382743
18640,0.355033
18641,0.422257
18642,0.380795
18643,0.423979
18644,0.411595
18645,0.404326
18646,0.373327
18647,0.348136
18648,0.361471
18649,0.352216
18650,0.418952
18651,0.411187
18652,0.409481
18653,0.386631
18654,0.370972
18655,0.377991
18656,0.363460
18657,0.383834
18658,0.397383
18659,0.347561
18660,0.361998
18661,0.407196
18662,0.379454
18663,0.346768
18664,0.346542
18665,0.416151
18666,0.360217
18667,0.387986
18668,0.425010
18669,0.382248
18670,0.362803
18671,0.413093
18672,0.378147
18673,0.384241
18674,0.414583
18675,0.392631
18676,0.377168
18677,0.368705
18678,0.369333
18679,0.431150
18680,0.379070
18681,0.395586
18682,0.384943
18683,0.347583
18684,0.361488
18685,0.388704
18686,0.355171
18687,0.430081
18688,0.427650
18689,0.386194
18690,0.374730
18691,0.374750
18692,0.351571
18693,0.409324
18694,0.382888
18695,0.351679
18696,0.378525
18697,0.370755
18698,0.354035
18699,0.379912
18700,0.363030
18701,0.376217
18702,0.385250
18703,0.460689
18704,0.350149
18705,0.350654
18706,0.374123
18707,0.351137
18708,0.362117
18709,0.383359
18710,0.382901
18711,0.374103
18712,0.360131
18713,0.426772
18714,0.378287
18715,0.414039
18716,0.415772
18717,0.382326
18718,0.421158
18719,0.371784
18720,0.375335
18721,0.381962
18722,0.398555
18723,0.384384
18724,0.356539
18725,0.440517
18726,0.470124
18727,0.425015
18728,0.365749
18729,0.368256
18730,0.364007
18731,0.366995
18732,0.367979
18733,0.359321
18734,0.372398
18735,0.397539
18736,0.371766
18737,0.416504
18738,0.369590
18739,0.448564
18740,0.431407
18741,0.348446
18742,0.374726
18743,0.413842
18744,0.363138
18745,0.381199
18746,0.358037
18747,0.359698
18748,0.381395
18749,0.376081
18750,0.394026
18751,0.388952
18752,0.380579
18753,0.382069
18754,0.409239
18755,0.379807
18756,0.359379
18757,0.365729
18758,0.352827
18759,0.432952
18760,0.349383
18761,0.348285
18762,0.364715
18763,0.422598
18764,0.363241
18765,0.397590
18766,0.356049
18767,0.381756
18768,0.370245
18769,0.376378
18770,0.369617
18771,0.388728
18772,0.435752
18773,0.361756
18774,0.368871
18775,0.379245
18776,0.382271
18777,0.356475
18778,0.373933
18779,0.458681
18780,0.437715
18781,0.348122
18782,0.380435
18783,0.392071
18784,0.356735
18785,0.368550
18786,0.369460
18787,0.367223
18788,0.399350
18789,0.374992
18790,0.345515
18791,0.395695
18792,0.349939
18793,0.369893
18794,0.366683
18795,0.372159
18796,0.379678
18797,0.361883
18798,0.381838
18799,0.433533
18800,0.346325
18801,0.358171
18802,0.372096
18803,0.421297
18804,0.405892
18805,0.402416
18806,0.351725
18807,0.386166
18808,0.360321
18809,0.361625
18810,0.387105
18811,0.384176
18812,0.394594
18813,0.358054
18814,0.348769
18815,0.378783
18816,0.353918
18817,0.383402
18818,0.394729
18819,0.368512
18820,0.382601
18821,0.391744
18822,0.388709
18823,0.382629
18824,0.362110
18825,0.394411
18826,0.373534
18827,0.383281
18828,0.366583
18829,0.376656
18830,0.358139
18831,0.387666
18832,0.390417
18833,0.359226
18834,0.356711
18835,0.393042
18836,0.393774
18837,0.419178
18838,0.402330
18839,0.379349
18840,0.399526
18841,0.389001
18842,0.363657
18843,0.381441
18844,0.355729
18845,0.374323
18846,0.432997
18847,0.366197
18848,0.377846
18849,0.377714
18850,0.376315
18851,0.379798
18852,0.347001
18853,0.354967
18854,0.443649
18855,0.369952
18856,0.379794
18857,0.360405
18858,0.375724
18859,0.380456
18860,0.353080
18861,0.371043
18862,0.371513
18863,0.356432
18864,0.396589
18865,0.392733
18866,0.363097
18867,0.387864
18868,0.420767
18869,0.441320
18870,0.349138
18871,0.384609
18872,0.379780
18873,0.375487
18874,0.349575
18875,0.380203
18876,0.369248
18877,0.397446
18878,0.410115
18879,0.373594
18880,0.345878
18881,0.409466
18882,0.414444
18883,0.367042
18884,0.366867
18885,0.370462
18886,0.347880
18887,0.385691
18888,0.380861
18889,0.411165
18890,0.370359
18891,0.391441
18892,0.398343
18893,0.436486
18894,0.389277
18895,0.382475
18896,0.411685
18897,0.387481
18898,0.363870
18899,0.363978
18900,0.394830
18901,0.386878
18902,0.363906
18903,0.391144
18904,0.366348
18905,0.394307
18906,0.353402
18907,0.386056
18908,0.383217
18909,0.408857
18910,0.415596
18911,0.381183
18912,0.347788
18913,0.378177
18914,0.416772
18915,0.391526
18916,0.361773
18917,0.358519
18918,0.351700
18919,0.363525
18920,0.371108
18921,0.422691
18922,0.392060
18923,0.423254
18924,0.369337
18925,0.395157
18926,0.414828
18927,0.392700
18928,0.365614
18929,0.385470
18930,0.373211
18931,0.375019
18932,0.364268
18933,0.367557
18934,0.379576
18935,0.369629
18936,0.399065
18937,0.374761
18938,0.359494
18939,0.379973
18940,0.359862
18941,0.378632
18942,0.360925
18943,0.398823
18944,0.367793
18945,0.391958
18946,0.395843
18947,0.386942
18948,0.408130
18949,0.386540
18950,0.410238
18951,0.365191
18952,0.365454
18953,0.358580
18954,0.390544
18955,0.382556
18956,0.373703
18957,0.386544
18958,0.345692
18959,0.366220
18960,0.355501
18961,0.374113
18962,0.413371
18963,0.357727
18964,0.382817
18965,0.385204
18966,0.363444
18967,0.376936
18968,0.410506
18969,0.391045
18970,0.368200
18971,0.380798
18972,0.399813
18973,0.362087
18974,0.358740
18975,0.375489
18976,0.369234
18977,0.377903
18978,0.392556
18979,0.387716
18980,0.350806
18981,0.374256
18982,0.404173
18983,0.353434
18984,0.377903
18985,0.368648
18986,0.365121
18987,0.370215
18988,0.366720
18989,0.418602
18990,0.363620
18991,0.383198
18992,0.393075
18993,0.351541
18994,0.390414
18995,0.392437
18996,0.369724
18997,0.368029
18998,0.400769
18999,0.369455
19000,0.367836
19001,0.371287
19002,0.403455
19003,0.380422
19004,0.393123
19005,0.377972
19006,0.411513
19007,0.364726
19008,0.371764
19009,0.377472
19010,0.354220
19011,0.351544
19012,0.437128
19013,0.411425
19014,0.365603
19015,0.358420
19016,0.353775
19017,0.377255
19018,0.345674
19019,0.388798
19020,0.387464
19021,0.382261
19022,0.393576
19023,0.371124
19024,0.391962
19025,0.376467
19026,0.364546
19027,0.382198
19028,0.375746
19029,0.358831
19030,0.363597
19031,0.426966
19032,0.391064
19033,0.385051
19034,0.394409
19035,0.370057
19036,0.358913
19037,0.369892
19038,0.395859
19039,0.375957
19040,0.406187
19041,0.372365
19042,0.412179
19043,0.371988
19044,0.416553
19045,0.360929
19046,0.380828
19047,0.360702
19048,0.356072
19049,0.402488
19050,0.376306
19051,0.354546
19052,0.366667
19053,0.413737
19054,0.367317
19055,0.362058
19056,0.364462
19057,0.387169
19058,0.375767
19059,0.371439
19060,0.386434
19061,0.384366
19062,0.366664
19063,0.375743
19064,0.364703
19065,0.389681
19066,0.376229
19067,0.380039
19068,0.347284
19069,0.415887
19070,0.347545
19071,0.352219
19072,0.371653
19073,0.374098
19074,0.404292
19075,0.392476
19076,0.366031
19077,0.371672
19078,0.399024
19079,0.360134
19080,0.367003
19081,0.374424
19082,0.413024
19083,0.377022
19084,0.385837
19085,0.362864
19086,0.349483
19087,0.406054
19088,0.351076
19089,0.393531
19090,0.350803
19091,0.362757
19092,0.384356
19093,0.365271
19094,0.353824
19095,0.386488
19096,0.357937
19097,0.411955
19098,0.395966
19099,0.387342
19100,0.347471
19101,0.382277
19102,0.349425
19103,0.366872
19104,0.371589
19105,0.373244
19106,0.392308
19107,0.382657
19108,0.387621
19109,0.370009
19110,0.373069
19111,0.377567
19112,0.367890
19113,0.364172
19114,0.392469
19115,0.376663
19116,0.391433
19117,0.398308
19118,0.373252
19119,0.405558
19120,0.374737
19121,0.375654
19122,0.350369
19123,0.362097
19124,0.374123
19125,0.371494
19126,0.390095
19127,0.417881
19128,0.366157
19129,0.408733
19130,0.361219
19131,0.375827
19132,0.414221
19133,0.388771
19134,0.368606
19135,0.369039
19136,0.359018
19137,0.359515
19138,0.380217
19139,0.355318
19140,0.390723
19141,0.365807
19142,0.375496
19143,0.369692
19144,0.356604
19145,0.356975
19146,0.365374
19147,0.357460
19148,0.388023
19149,0.423521
19150,0.350902
19151,0.364860
19152,0.391838
19153,0.371960
19154,0.417478
19155,0.371632
19156,0.430878
19157,0.373240
19158,0.365136
19159,0.361491
19160,0.433941
19161,0.399068
19162,0.379240
19163,0.366790
19164,0.373735
19165,0.378611
19166,0.398245
19167,0.358363
19168,0.354772
19169,0.408909
19170,0.410324
19171,0.404493
19172,0.353809
19173,0.372800
19174,0.400208
19175,0.383495
19176,0.350323
19177,0.384433
19178,0.407319
19179,0.391502
19180,0.407119
19181,0.388701
19182,0.378740
19183,0.398911
19184,0.349396
19185,0.379223
19186,0.354865
19187,0.420806
19188,0.377446
19189,0.374873
19190,0.448194
19191,0.384730
19192,0.369330
19193,0.363532
19194,0.367685
19195,0.410828
19196,0.360274
19197,0.387647
19198,0.366432
19199,0.364557
19200,0.416414
19201,0.375701
19202,0.395212
19203,0.376062
19204,0.390468
19205,0.396107
19206,0.358459
19207,0.374599
19208,0.378985
19209,0.458753
19210,0.385552
19211,0.359300
19212,0.402608
19213,0.391966
19214,0.359334
19215,0.431248
19216,0.434681
19217,0.405190
19218,0.371653
19219,0.387794
19220,0.351833
19221,0.427604
19222,0.408537
19223,0.395898
19224,0.394934
19225,0.446907
19226,0.359377
19227,0.357719
19228,0.370180
19229,0.396108
19230,0.411070
19231,0.436045
19232,0.381536
19233,0.375471
19234,0.381404
19235,0.417479
19236,0.365181
19237,0.382234
19238,0.363500
19239,0.396064
19240,0.372109
19241,0.427939
19242,0.398999
19243,0.357465
19244,0.417547
19245,0.400017
19246,0.365047
19247,0.399898
19248,0.373472
19249,0.408654
19250,0.410155
19251,0.408651
19252,0.352220
19253,0.441509
19254,0.365776
19255,0.361256
19256,0.366459
19257,0.372496
19258,0.370465
19259,0.392796
19260,0.359381
19261,0.445589
19262,0.391147
19263,0.409781
19264,0.369269
19265,0.349890
19266,0.409182
19267,0.390525
19268,0.391287
19269,0.368284
19270,0.374385
19271,0.411130
19272,0.375187
19273,0.356654
19274,0.375503
19275,0.378356
19276,0.460766
19277,0.406736
19278,0.351610
19279,0.365254
19280,0.404622
19281,0.409754
19282,0.345043
19283,0.387187
19284,0.353518
19285,0.415153
19286,0.357509
19287,0.397952
19288,0.357529
19289,0.348049
19290,0.362501
19291,0.376735
19292,0.428969
19293,0.423355
19294,0.400991
19295,0.375682
19296,0.373342
19297,0.351767
19298,0.465285
19299,0.373785
19300,0.430455
19301,0.372370
19302,0.386409
19303,0.431437
19304,0.357002
19305,0.353374
19306,0.387709
19307,0.410855
19308,0.369336
19309,0.415275
19310,0.359686
19311,0.384980
19312,0.388297
19313,0.366902
19314,0.371993
19315,0.385683
19316,0.401698
19317,0.362350
19318,0.382531
19319,0.375965
19320,0.365076
19321,0.420754
19322,0.370974
19323,0.353905
19324,0.379307
19325,0.427222
19326,0.388714
19327,0.381835
19328,0.369626
19329,0.439012
19330,0.365043
19331,0.407090
19332,0.363287
19333,0.425475
19334,0.361736
19335,0.423595
19336,0.435652
19337,0.419953
19338,0.373612
19339,0.361163
19340,0.355673
19341,0.410720
19342,0.405301
19343,0.419647
19344,0.420880
19345,0.379165
19346,0.351214
19347,0.437787
19348,0.381382
19349,0.411822
19350,0.444817
19351,0.383011
19352,0.377518
19353,0.383009
19354,0.386542
19355,0.355316
19356,0.388262
19357,0.384143
19358,0.363640
19359,0.369564
19360,0.390531
19361,0.451430
19362,0.400648
19363,0.416247
19364,0.386880
19365,0.399584
19366,0.372604
19367,0.428645
19368,0.425938
19369,0.435822
19370,0.369315
19371,0.374593
19372,0.372153
19373,0.427693
19374,0.379111
19375,0.375145
19376,0.383147
19377,0.419607
19378,0.370211
19379,0.392000
19380,0.446684
19381,0.364145
19382,0.368193
19383,0.388328
19384,0.379626
19385,0.423813
19386,0.435838
19387,0.372453
19388,0.351037
19389,0.393167
19390,0.371976
19391,0.400678
19392,0.383779
19393,0.375103
19394,0.348887
19395,0.379497
19396,0.418522
19397,0.408895
19398,0.386752
19399,0.450287
19400,0.359584
19401,0.408758
19402,0.407531
19403,0.362397
19404,0.408689
19405,0.386095
19406,0.415844
19407,0.419653
19408,0.362300
19409,0.405125
19410,0.351268
19411,0.355678
19412,0.369377
19413,0.412202
19414,0.369663
19415,0.406017
19416,0.362625
19417,0.367586
19418,0.362353
19419,0.455179
19420,0.347856
19421,0.350375
19422,0.413340
19423,0.408525
19424,0.408514
19425,0.374051
19426,0.361332
19427,0.371001
19428,0.400571
19429,0.419709
19430,0.374287
19431,0.399471
19432,0.416397
19433,0.400431
19434,0.354374
19435,0.379645
19436,0.372955
19437,0.371998
19438,0.384554
19439,0.422929
19440,0.356987
19441,0.351198
19442,0.385866
19443,0.403816
19444,0.391997
19445,0.387687
19446,0.345885
19447,0.395639
19448,0.360947
19449,0.418295
19450,0.375961
19451,0.423336
19452,0.349501
19453,0.422302
19454,0.410084
19455,0.393991
19456,0.411381
19457,0.377044
19458,0.363059
19459,0.445963
19460,0.371124
19461,0.364625
19462,0.383076
19463,0.419584
19464,0.389673
19465,0.364306
19466,0.374215
19467,0.431116
19468,0.358414
19469,0.406639
19470,0.389288
19471,0.402573
19472,0.378759
19473,0.405280
19474,0.384609
19475,0.410743
19476,0.381076
19477,0.374318
19478,0.363552
19479,0.376537
19480,0.383638
19481,0.416331
19482,0.346935
19483,0.370986
19484,0.358466
19485,0.395860
19486,0.348559
19487,0.417004
19488,0.396338
19489,0.380037
19490,0.424887
19491,0.445128
19492,0.419595
19493,0.408027
19494,0.357111
19495,0.394767
19496,0.371865
19497,0.386385
19498,0.365922
19499,0.388211
19500,0.414772
19501,0.375614
19502,0.402746
19503,0.397669
19504,0.408143
19505,0.402936
19506,0.372165
19507,0.354318
19508,0.396301
19509,0.375960
19510,0.346716
19511,0.375480
19512,0.369593
19513,0.359175
19514,0.374741
19515,0.361236
19516,0.347997
19517,0.351229
19518,0.379471
19519,0.423746
19520,0.363246
19521,0.407032
19522,0.375295
19523,0.403244
19524,0.373059
19525,0.408499
19526,0.347371
19527,0.402616
19528,0.360589
19529,0.412113
19530,0.433970
19531,0.393678
19532,0.387009
19533,0.396002
19534,0.385518
19535,0.450095
19536,0.366228
19537,0.372260
19538,0.379094
19539,0.395532
19540,0.380575
19541,0.373833
19542,0.353659
19543,0.391247
19544,0.346936
19545,0.404505
19546,0.385533
19547,0.451817
19548,0.392685
19549,0.377240
19550,0.370073
19551,0.392122
19552,0.345688
19553,0.400145
19554,0.380099
19555,0.355256
19556,0.364523
19557,0.402893
19558,0.387721
19559,0.435275
19560,0.355618
19561,0.387436
19562,0.360535
19563,0.414177
19564,0.371995
19565,0.441950
19566,0.369288
19567,0.377141
19568,0.388467
19569,0.399374
19570,0.410994
19571,0.382436
19572,0.353842
19573,0.377576
19574,0.371066
19575,0.393654
19576,0.368425
19577,0.368895
19578,0.372573
19579,0.375595
19580,0.385154
19581,0.390060
19582,0.357929
19583,0.427337
19584,0.388629
19585,0.403771
19586,0.377157
19587,0.398560
19588,0.390326
19589,0.387199
19590,0.373694
19591,0.403535
19592,0.353018
19593,0.398645
19594,0.367502
19595,0.384351
19596,0.377847
19597,0.362193
19598,0.348761
19599,0.386028
19600,0.374378
19601,0.378264
19602,0.386890
19603,0.395482
19604,0.401959
19605,0.371319
19606,0.373367
19607,0.377064
19608,0.380588
19609,0.391994
19610,0.437733
19611,0.389784
19612,0.408552
19613,0.352489
19614,0.357079
19615,0.364565
19616,0.380174
19617,0.393998
19618,0.393929
19619,0.366381
19620,0.356405
19621,0.408012
19622,0.348643
19623,0.353647
19624,0.381777
19625,0.398117
19626,0.350916
19627,0.392941
19628,0.380908
19629,0.360795
19630,0.351761
19631,0.392285
19632,0.393924
19633,0.382469
19634,0.372421
19635,0.417879
19636,0.356684
19637,0.377206
19638,0.393089
19639,0.358151
19640,0.348862
19641,0.388538
19642,0.360293
19643,0.371571
19644,0.361818
19645,0.409473
19646,0.423626
19647,0.391873
19648,0.358091
19649,0.424607
19650,0.380610
19651,0.353229
19652,0.349538
19653,0.436253
19654,0.405001
19655,0.435363
19656,0.357563
19657,0.378044
19658,0.357007
19659,0.386733
19660,0.395118
19661,0.389561
19662,0.394109
19663,0.393885
19664,0.416649
19665,0.408681
