id,anomalyScores
7590,0.378235
7591,0.384510
7592,0.398857
7593,0.377271
7594,0.408612
7595,0.397831
7596,0.428105
7597,0.371052
7598,0.418902
7599,0.362918
7600,0.394830
7601,0.395564
7602,0.399543
7603,0.348604
7604,0.371141
7605,0.372542
7606,0.369986
7607,0.372889
7608,0.383016
7609,0.351120
7610,0.371712
7611,0.356428
7612,0.399272
7613,0.370986
7614,0.407553
7615,0.385701
7616,0.381511
7617,0.374238
7618,0.368141
7619,0.402805
7620,0.359084
7621,0.424543
7622,0.359338
7623,0.364582
7624,0.380452
7625,0.373593
7626,0.424643
7627,0.365689
7628,0.371527
7629,0.439905
7630,0.359387
7631,0.393605
7632,0.350664
7633,0.406072
7634,0.380599
7635,0.403023
7636,0.365501
7637,0.384945
7638,0.372758
7639,0.376432
7640,0.367320
7641,0.418466
7642,0.368665
7643,0.392789
7644,0.373226
7645,0.398649
7646,0.377865
7647,0.404411
7648,0.395388
7649,0.418076
7650,0.348458
7651,0.373745
7652,0.363744
7653,0.401852
7654,0.419300
7655,0.412809
7656,0.346785
7657,0.375946
7658,0.350907
7659,0.375794
7660,0.364145
7661,0.395058
7662,0.409249
7663,0.378114
7664,0.377899
7665,0.378095
7666,0.399729
7667,0.364489
7668,0.355756
7669,0.426857
7670,0.442720
7671,0.405843
7672,0.380090
7673,0.400554
7674,0.390297
7675,0.389418
7676,0.390128
7677,0.375623
7678,0.356771
7679,0.404435
7680,0.357845
7681,0.386191
7682,0.378661
7683,0.369646
7684,0.389342
7685,0.419866
7686,0.354557
7687,0.431263
7688,0.383169
7689,0.370541
7690,0.369090
7691,0.406944
7692,0.358799
7693,0.372875
7694,0.352868
7695,0.409377
7696,0.353359
7697,0.378643
7698,0.371575
7699,0.375021
7700,0.388226
7701,0.391473
7702,0.358139
7703,0.399886
7704,0.380511
7705,0.378429
7706,0.416465
7707,0.417483
7708,0.380992
7709,0.417021
7710,0.368679
7711,0.381993
7712,0.376703
7713,0.381577
7714,0.359213
7715,0.390873
7716,0.350166
7717,0.393682
7718,0.369492
7719,0.407061
7720,0.370786
7721,0.408266
7722,0.364868
7723,0.380913
7724,0.387628
7725,0.369353
7726,0.385129
7727,0.362799
7728,0.388953
7729,0.369169
7730,0.390720
7731,0.366852
7732,0.362924
7733,0.365391
7734,0.359163
7735,0.381956
7736,0.391133
7737,0.385706
7738,0.381176
7739,0.378286
7740,0.359203
7741,0.397143
7742,0.365703
7743,0.410735
7744,0.401274
7745,0.399611
7746,0.366536
7747,0.375359
7748,0.349995
7749,0.387589
7750,0.385666
7751,0.393838
7752,0.355829
7753,0.406395
7754,0.386467
7755,0.361932
7756,0.352281
7757,0.366634
7758,0.368535
7759,0.379527
7760,0.371536
7761,0.368439
7762,0.380715
7763,0.382459
7764,0.354684
7765,0.375347
7766,0.375556
7767,0.402429
7768,0.429809
7769,0.377991
7770,0.351294
7771,0.384320
7772,0.370794
7773,0.382669
7774,0.390800
7775,0.385380
7776,0.379777
7777,0.389620
7778,0.404467
7779,0.386504
7780,0.376652
7781,0.375215
7782,0.413594
7783,0.374041
7784,0.377312
7785,0.375636
7786,0.445605
7787,0.388803
7788,0.360573
7789,0.385768
7790,0.429143
7791,0.383159
7792,0.412932
7793,0.407499
7794,0.370878
7795,0.397418
7796,0.427331
7797,0.405720
7798,0.377581
7799,0.390809
7800,0.396402
7801,0.402205
7802,0.400834
7803,0.409988
7804,0.399963
7805,0.386200
7806,0.350835
7807,0.404081
7808,0.361785
7809,0.370295
7810,0.365656
7811,0.374601
7812,0.368026
7813,0.437452
7814,0.386732
7815,0.377495
7816,0.382870
7817,0.376844
7818,0.387830
7819,0.379587
7820,0.363911
7821,0.375547
7822,0.375360
7823,0.422073
7824,0.403184
7825,0.381380
7826,0.365083
7827,0.410853
7828,0.358346
7829,0.372645
7830,0.408051
7831,0.365520
7832,0.357172
7833,0.422035
7834,0.352982
7835,0.426050
7836,0.365497
7837,0.365358
7838,0.349535
7839,0.398880
7840,0.390931
7841,0.421306
7842,0.375746
7843,0.417426
7844,0.372697
7845,0.380507
7846,0.419063
7847,0.418330
7848,0.356017
7849,0.417368
7850,0.358019
7851,0.434307
7852,0.368019
7853,0.372076
7854,0.371221
7855,0.422346
7856,0.383279
7857,0.362952
7858,0.373988
7859,0.436346
7860,0.357812
7861,0.426118
7862,0.376436
7863,0.406108
7864,0.375727
7865,0.373976
7866,0.382020
7867,0.424020
7868,0.394103
7869,0.381481
7870,0.382818
7871,0.423208
7872,0.381394
7873,0.378151
7874,0.385655
7875,0.427911
7876,0.355218
7877,0.367178
7878,0.394905
7879,0.380379
7880,0.368075
7881,0.432986
7882,0.388986
7883,0.409787
7884,0.360035
7885,0.379917
7886,0.414858
7887,0.463943
7888,0.388888
7889,0.422580
7890,0.367202
7891,0.408562
7892,0.457850
7893,0.378980
7894,0.429849
7895,0.419555
7896,0.350160
7897,0.417096
7898,0.363540
7899,0.381206
7900,0.388976
7901,0.393907
7902,0.415865
7903,0.397712
7904,0.386331
7905,0.401103
7906,0.358813
7907,0.375621
7908,0.368045
7909,0.412591
7910,0.352380
7911,0.449476
7912,0.351050
7913,0.377115
7914,0.368204
7915,0.433969
7916,0.400592
7917,0.373627
7918,0.372461
7919,0.419766
7920,0.404962
7921,0.356405
7922,0.351247
7923,0.416555
7924,0.409162
7925,0.461218
7926,0.384185
7927,0.378839
7928,0.387209
7929,0.398714
7930,0.443101
7931,0.399095
7932,0.400894
7933,0.399490
7934,0.397339
7935,0.398086
7936,0.358829
7937,0.414471
7938,0.348928
7939,0.431677
7940,0.368228
7941,0.355509
7942,0.391266
7943,0.380274
7944,0.390790
7945,0.375661
7946,0.402883
7947,0.380517
7948,0.380111
7949,0.408890
7950,0.371609
7951,0.374531
7952,0.400520
7953,0.435508
7954,0.390171
7955,0.386129
7956,0.381123
7957,0.382873
7958,0.394693
7959,0.370409
7960,0.390978
7961,0.366262
7962,0.388415
7963,0.378771
7964,0.375508
7965,0.423186
7966,0.383535
7967,0.379224
7968,0.359360
7969,0.430128
7970,0.380660
7971,0.362205
7972,0.368060
7973,0.353986
7974,0.370721
7975,0.369921
7976,0.362739
7977,0.415858
7978,0.411017
7979,0.443351
7980,0.373432
7981,0.408242
7982,0.410113
7983,0.395545
7984,0.389994
7985,0.457311
7986,0.389013
7987,0.404829
7988,0.366766
7989,0.379654
7990,0.448476
7991,0.393039
7992,0.362770
7993,0.357616
7994,0.356527
7995,0.386934
7996,0.351534
7997,0.403521
7998,0.370300
7999,0.425833
8000,0.407352
8001,0.422225
8002,0.409142
8003,0.464403
8004,0.410388
8005,0.433544
8006,0.384986
8007,0.447114
8008,0.377489
8009,0.431943
8010,0.380184
8011,0.407286
8012,0.352408
8013,0.414324
8014,0.365304
8015,0.363954
8016,0.432448
8017,0.402214
8018,0.371064
8019,0.429968
8020,0.373959
8021,0.438504
8022,0.400176
8023,0.377226
8024,0.408341
8025,0.380991
8026,0.381049
8027,0.380416
8028,0.370052
8029,0.403836
8030,0.373695
8031,0.400969
8032,0.348772
8033,0.403888
8034,0.357987
8035,0.373213
8036,0.361576
8037,0.394795
8038,0.356966
8039,0.389118
8040,0.356404
8041,0.394623
8042,0.399575
8043,0.416896
8044,0.369208
8045,0.395561
8046,0.374668
8047,0.408773
8048,0.393175
8049,0.381523
8050,0.416491
8051,0.349220
8052,0.362102
8053,0.359967
8054,0.398135
8055,0.398873
8056,0.370947
8057,0.433778
8058,0.404639
8059,0.403528
8060,0.391088
8061,0.420494
8062,0.357689
8063,0.357439
8064,0.386666
8065,0.386814
8066,0.362858
8067,0.405264
8068,0.398897
8069,0.373128
8070,0.353808
8071,0.393635
8072,0.383303
8073,0.365869
8074,0.390695
8075,0.402733
8076,0.369764
8077,0.415763
8078,0.377666
8079,0.393714
8080,0.346450
8081,0.399389
8082,0.418034
8083,0.363900
8084,0.371530
8085,0.419493
8086,0.359000
8087,0.374375
8088,0.431478
8089,0.458848
8090,0.358333
8091,0.443151
8092,0.355703
8093,0.439922
8094,0.388433
8095,0.357682
8096,0.375910
8097,0.407954
8098,0.409707
8099,0.397252
8100,0.377847
8101,0.370222
8102,0.405564
8103,0.389116
8104,0.413149
8105,0.366345
8106,0.350715
8107,0.367178
8108,0.431063
8109,0.364582
8110,0.369805
8111,0.356370
8112,0.362558
8113,0.428562
8114,0.371079
8115,0.384219
8116,0.397276
8117,0.386642
8118,0.374667
8119,0.379499
8120,0.359597
8121,0.367032
8122,0.392527
8123,0.352252
8124,0.360142
8125,0.365818
8126,0.384511
8127,0.354484
8128,0.373244
8129,0.422321
8130,0.359739
8131,0.360138
8132,0.383875
8133,0.407934
8134,0.407754
8135,0.385289
8136,0.376725
8137,0.367898
8138,0.368742
8139,0.370982
8140,0.427372
8141,0.354982
8142,0.384467
8143,0.358396
8144,0.354444
8145,0.379208
8146,0.386362
8147,0.372898
8148,0.383360
8149,0.360820
8150,0.378421
8151,0.366960
8152,0.383925
8153,0.366718
8154,0.373785
8155,0.362510
8156,0.355406
8157,0.405368
8158,0.405203
8159,0.376459
8160,0.356543
8161,0.356575
8162,0.348333
8163,0.386011
8164,0.389166
8165,0.356053
8166,0.352785
8167,0.377407
8168,0.364452
8169,0.389780
8170,0.392296
8171,0.365516
8172,0.398339
8173,0.393524
8174,0.366196
8175,0.371809
8176,0.348207
8177,0.358612
8178,0.421288
8179,0.373123
8180,0.354376
8181,0.381247
8182,0.369410
8183,0.374012
8184,0.420739
8185,0.365625
8186,0.378245
8187,0.402526
8188,0.381654
8189,0.357200
8190,0.362785
8191,0.362442
8192,0.359694
8193,0.402019
8194,0.350233
8195,0.410104
8196,0.360849
8197,0.361996
8198,0.359133
8199,0.366142
8200,0.399662
8201,0.413264
8202,0.361524
8203,0.358344
8204,0.371890
8205,0.370281
8206,0.387165
8207,0.386560
8208,0.375103
8209,0.367303
8210,0.384470
8211,0.419335
8212,0.387345
8213,0.369659
8214,0.376490
8215,0.366454
8216,0.410895
8217,0.362125
8218,0.371317
8219,0.359848
8220,0.374560
8221,0.404044
8222,0.351760
8223,0.400660
8224,0.406442
8225,0.366198
8226,0.388404
8227,0.379233
8228,0.382622
8229,0.415285
8230,0.367572
8231,0.363921
8232,0.360316
8233,0.423891
8234,0.406181
8235,0.379608
8236,0.364158
8237,0.356825
8238,0.372484
8239,0.372842
8240,0.396869
8241,0.406227
8242,0.361325
8243,0.362154
8244,0.372447
8245,0.366716
8246,0.372747
8247,0.394207
8248,0.367489
8249,0.406414
8250,0.395852
8251,0.398142
8252,0.370239
8253,0.447693
8254,0.364202
8255,0.370454
8256,0.360483
8257,0.453598
8258,0.365630
8259,0.431542
8260,0.380440
8261,0.385888
8262,0.365568
8263,0.378362
8264,0.366724
8265,0.392809
8266,0.388354
8267,0.405392
8268,0.383587
8269,0.379621
8270,0.370027
8271,0.358669
8272,0.399597
8273,0.426782
8274,0.433368
8275,0.385072
8276,0.437717
8277,0.427671
8278,0.381898
8279,0.407206
8280,0.382954
8281,0.386934
8282,0.407719
8283,0.366901
8284,0.378380
8285,0.410129
8286,0.363945
8287,0.374599
8288,0.396150
8289,0.417097
8290,0.367576
8291,0.366073
8292,0.419202
8293,0.411326
8294,0.384180
8295,0.371893
8296,0.348232
8297,0.394288
8298,0.366611
8299,0.417232
8300,0.368952
8301,0.392939
8302,0.366385
8303,0.373209
8304,0.389877
8305,0.372512
8306,0.395453
8307,0.374601
8308,0.379143
8309,0.416669
8310,0.384755
8311,0.373565
8312,0.376874
8313,0.392103
8314,0.415504
8315,0.364775
8316,0.365520
8317,0.389545
8318,0.407123
8319,0.362229
8320,0.377752
8321,0.373988
8322,0.360591
8323,0.427807
8324,0.370524
8325,0.386345
8326,0.423418
8327,0.396286
8328,0.367009
8329,0.359916
8330,0.347796
8331,0.371357
8332,0.351611
8333,0.390890
8334,0.364360
8335,0.399114
8336,0.368837
8337,0.369424
8338,0.439560
8339,0.382421
8340,0.374430
8341,0.375112
8342,0.402727
8343,0.401084
8344,0.372089
8345,0.378220
8346,0.382792
8347,0.423477
8348,0.352103
8349,0.436700
8350,0.395325
8351,0.375663
8352,0.376448
8353,0.409291
8354,0.403784
8355,0.410667
8356,0.396147
8357,0.401835
8358,0.383967
8359,0.391513
8360,0.422699
8361,0.378728
8362,0.367592
8363,0.398469
8364,0.385984
8365,0.411718
8366,0.364887
8367,0.380628
8368,0.385323
8369,0.398108
8370,0.358605
8371,0.390764
8372,0.365839
8373,0.361181
8374,0.396231
8375,0.376568
8376,0.410591
8377,0.371361
8378,0.370895
8379,0.364778
8380,0.371921
8381,0.394409
8382,0.351047
8383,0.384251
8384,0.366524
8385,0.411212
8386,0.391601
8387,0.385343
8388,0.369064
8389,0.424088
8390,0.393961
8391,0.388198
8392,0.417734
8393,0.355757
8394,0.349322
8395,0.396621
8396,0.380328
8397,0.383575
8398,0.382290
8399,0.371485
8400,0.357025
8401,0.360833
8402,0.347860
8403,0.392150
8404,0.362414
8405,0.379207
8406,0.360904
8407,0.405891
8408,0.372827
8409,0.370789
8410,0.361500
8411,0.429612
8412,0.367439
8413,0.418930
8414,0.395360
8415,0.373270
8416,0.359230
8417,0.409248
8418,0.353254
8419,0.385167
8420,0.368796
8421,0.382261
8422,0.351108
8423,0.361600
8424,0.366444
8425,0.431684
8426,0.389036
8427,0.393213
8428,0.364553
8429,0.378152
8430,0.355912
8431,0.380252
8432,0.371585
8433,0.405489
8434,0.366068
8435,0.382928
8436,0.379377
8437,0.375428
8438,0.360196
8439,0.367167
8440,0.372427
8441,0.382890
8442,0.387831
8443,0.402611
8444,0.384338
8445,0.385805
8446,0.400055
8447,0.420569
8448,0.370764
8449,0.374494
8450,0.361627
8451,0.365748
8452,0.355421
8453,0.462329
8454,0.364102
8455,0.432435
8456,0.352949
8457,0.416739
8458,0.368107
8459,0.388957
8460,0.405797
8461,0.411377
8462,0.445932
8463,0.378264
8464,0.358495
8465,0.395372
8466,0.409266
8467,0.386284
8468,0.386796
8469,0.441925
8470,0.361015
8471,0.368212
8472,0.435931
8473,0.418453
8474,0.384029
8475,0.436419
8476,0.366744
8477,0.423374
8478,0.383622
8479,0.397993
8480,0.372938
8481,0.386351
8482,0.374872
8483,0.381119
8484,0.373595
8485,0.387022
8486,0.351853
8487,0.385783
8488,0.445886
8489,0.449716
8490,0.376225
8491,0.365590
8492,0.365286
8493,0.456013
8494,0.373031
8495,0.396194
8496,0.391770
8497,0.410610
8498,0.415757
8499,0.397690
8500,0.400000
8501,0.384864
8502,0.380608
8503,0.386843
8504,0.368229
8505,0.396543
8506,0.350954
8507,0.396141
8508,0.393731
8509,0.411415
8510,0.368739
8511,0.419720
8512,0.360239
8513,0.360370
8514,0.378060
8515,0.443577
8516,0.442622
8517,0.431874
8518,0.356306
8519,0.383070
8520,0.388981
8521,0.401896
8522,0.379534
8523,0.422164
8524,0.366302
8525,0.366855
8526,0.407391
8527,0.420424
8528,0.375412
8529,0.357041
8530,0.349784
8531,0.445818
8532,0.394092
8533,0.449469
8534,0.415594
8535,0.390567
8536,0.365254
8537,0.413385
8538,0.352028
8539,0.413298
8540,0.366073
8541,0.401893
8542,0.351604
8543,0.363022
8544,0.384531
8545,0.438021
8546,0.404995
8547,0.373088
8548,0.404782
8549,0.383513
8550,0.353268
8551,0.438630
8552,0.419671
8553,0.385331
8554,0.414828
8555,0.371636
8556,0.360523
8557,0.401081
8558,0.359008
8559,0.392013
8560,0.362038
8561,0.410160
8562,0.358321
8563,0.366438
8564,0.413033
8565,0.433304
8566,0.397369
8567,0.423820
8568,0.363826
8569,0.386145
8570,0.378905
8571,0.388361
8572,0.366475
8573,0.431463
8574,0.349704
8575,0.358282
8576,0.394085
8577,0.389812
8578,0.352247
8579,0.368132
8580,0.393553
8581,0.363784
8582,0.405057
8583,0.404005
8584,0.426100
8585,0.381230
8586,0.484171
8587,0.402059
8588,0.352679
8589,0.363587
8590,0.379126
8591,0.417147
8592,0.360011
8593,0.430554
8594,0.387182
8595,0.360368
8596,0.376606
8597,0.399183
8598,0.399085
8599,0.434966
8600,0.352174
8601,0.378230
8602,0.349925
8603,0.392582
8604,0.352346
8605,0.392030
8606,0.422166
8607,0.367871
8608,0.383135
8609,0.403649
8610,0.348266
8611,0.434632
8612,0.431076
8613,0.427213
8614,0.396690
8615,0.364991
8616,0.382438
8617,0.430089
8618,0.377344
8619,0.395398
8620,0.367814
8621,0.405232
8622,0.393452
8623,0.387574
8624,0.380725
8625,0.362602
8626,0.362933
8627,0.421405
8628,0.424437
8629,0.404348
8630,0.352249
8631,0.406287
8632,0.408127
8633,0.354596
8634,0.363653
8635,0.446240
8636,0.360626
8637,0.370579
8638,0.421275
8639,0.425596
8640,0.369787
8641,0.379017
8642,0.364942
8643,0.400516
8644,0.370692
8645,0.421284
8646,0.396404
8647,0.382797
8648,0.351590
8649,0.383920
8650,0.385361
8651,0.391070
8652,0.350114
8653,0.445054
8654,0.366921
8655,0.387022
8656,0.400895
8657,0.374062
8658,0.389489
8659,0.383356
8660,0.357395
8661,0.388439
8662,0.405062
8663,0.403447
8664,0.351711
8665,0.392325
8666,0.412967
8667,0.404439
8668,0.426066
8669,0.386032
8670,0.375795
8671,0.375229
8672,0.380271
8673,0.377343
8674,0.422145
8675,0.411144
8676,0.437261
8677,0.370041
8678,0.371082
8679,0.370840
8680,0.427298
8681,0.441450
8682,0.434565
8683,0.409807
8684,0.387042
8685,0.418971
8686,0.368005
8687,0.450497
8688,0.419662
8689,0.362698
8690,0.378915
8691,0.383498
8692,0.359641
8693,0.379771
8694,0.391050
8695,0.427640
8696,0.380389
8697,0.386947
8698,0.370818
8699,0.365551
8700,0.396148
8701,0.385564
8702,0.433277
8703,0.420420
8704,0.360108
8705,0.361940
8706,0.366782
8707,0.417852
8708,0.358563
8709,0.384335
8710,0.373285
8711,0.413342
8712,0.380519
8713,0.369860
8714,0.436400
8715,0.396283
8716,0.427529
8717,0.372478
8718,0.378503
8719,0.387173
8720,0.400032
8721,0.384304
8722,0.364207
8723,0.425496
8724,0.377084
8725,0.361490
8726,0.365030
8727,0.414801
8728,0.382831
8729,0.420239
8730,0.364282
8731,0.401895
8732,0.369121
8733,0.380956
8734,0.398302
8735,0.382095
8736,0.382927
8737,0.375176
8738,0.349395
8739,0.392604
8740,0.367725
8741,0.356662
8742,0.377386
8743,0.386038
8744,0.425711
8745,0.360077
8746,0.410655
8747,0.363872
8748,0.401445
8749,0.390540
8750,0.382221
8751,0.368102
8752,0.421412
8753,0.387522
8754,0.446405
8755,0.403166
8756,0.425749
8757,0.373196
8758,0.367530
8759,0.384865
8760,0.354734
8761,0.379484
8762,0.385757
8763,0.425036
8764,0.393969
8765,0.378442
8766,0.383533
8767,0.376384
8768,0.396851
8769,0.399788
8770,0.378188
8771,0.400511
8772,0.366577
8773,0.380448
8774,0.382082
8775,0.368169
8776,0.354801
8777,0.371279
8778,0.354330
8779,0.372273
8780,0.384753
8781,0.359829
8782,0.404087
8783,0.363976
8784,0.410924
8785,0.391473
8786,0.355103
8787,0.410507
8788,0.399719
8789,0.388304
8790,0.355770
8791,0.383170
8792,0.410697
8793,0.380667
8794,0.372229
8795,0.371711
8796,0.363735
8797,0.374348
8798,0.360663
8799,0.373197
8800,0.364663
8801,0.364896
8802,0.359044
8803,0.373970
8804,0.365228
8805,0.370080
8806,0.352758
8807,0.381417
8808,0.370597
8809,0.410273
8810,0.386206
8811,0.364655
8812,0.430619
8813,0.394267
8814,0.364707
8815,0.357212
8816,0.365172
8817,0.376100
8818,0.386379
8819,0.378981
8820,0.373274
8821,0.393000
8822,0.383168
8823,0.368713
8824,0.380922
8825,0.401781
8826,0.438300
8827,0.375352
8828,0.362124
8829,0.374293
8830,0.451521
8831,0.427021
8832,0.362145
8833,0.404673
8834,0.366023
8835,0.376219
8836,0.351491
8837,0.378061
8838,0.431994
8839,0.362008
8840,0.373938
8841,0.393879
8842,0.370523
8843,0.395328
8844,0.387464
8845,0.358876
8846,0.363992
8847,0.364182
8848,0.408626
8849,0.362245
8850,0.366033
8851,0.362372
8852,0.383993
8853,0.379216
8854,0.374697
8855,0.429355
8856,0.392587
8857,0.370475
8858,0.384313
8859,0.392309
8860,0.359665
8861,0.360360
8862,0.396344
8863,0.377393
8864,0.380976
8865,0.390572
8866,0.360442
8867,0.376811
8868,0.375461
8869,0.403148
8870,0.389383
8871,0.378067
8872,0.393147
8873,0.367631
8874,0.362564
8875,0.379063
8876,0.365070
8877,0.381036
8878,0.372968
8879,0.371051
8880,0.365806
8881,0.368833
8882,0.392982
8883,0.380470
8884,0.384992
8885,0.413420
8886,0.427696
8887,0.367158
8888,0.383442
8889,0.390654
8890,0.376946
8891,0.367549
8892,0.393395
8893,0.374523
8894,0.403360
8895,0.395448
8896,0.393241
8897,0.407363
8898,0.383495
8899,0.369608
8900,0.374821
8901,0.442885
8902,0.359139
8903,0.358949
8904,0.393641
8905,0.392758
8906,0.370090
8907,0.385028
8908,0.370060
8909,0.391510
8910,0.367216
8911,0.381922
8912,0.394802
8913,0.371381
8914,0.369032
8915,0.375944
8916,0.350265
8917,0.445404
8918,0.387188
8919,0.358038
8920,0.365271
8921,0.396363
8922,0.370927
8923,0.413300
8924,0.383792
8925,0.369540
8926,0.385690
8927,0.381870
8928,0.393374
8929,0.402046
8930,0.373678
8931,0.378417
8932,0.430255
8933,0.378805
8934,0.366730
8935,0.438028
8936,0.371061
8937,0.356137
8938,0.383700
8939,0.400076
8940,0.383054
8941,0.398686
8942,0.421839
8943,0.361069
8944,0.367408
8945,0.387386
8946,0.436631
8947,0.376747
8948,0.414802
8949,0.377630
8950,0.374819
8951,0.385339
8952,0.426573
8953,0.358601
8954,0.408216
8955,0.362439
8956,0.364356
8957,0.372522
8958,0.436935
8959,0.370019
8960,0.376842
8961,0.445489
8962,0.368692
8963,0.351488
8964,0.398378
8965,0.368536
8966,0.363718
8967,0.386723
8968,0.417109
8969,0.434080
8970,0.352853
8971,0.353980
8972,0.387694
8973,0.364438
8974,0.361578
8975,0.377616
8976,0.377379
8977,0.394375
8978,0.417956
8979,0.423583
8980,0.386175
8981,0.387295
8982,0.390834
8983,0.378469
8984,0.351588
8985,0.351048
8986,0.371715
8987,0.351157
8988,0.389605
8989,0.350161
8990,0.378061
8991,0.389572
8992,0.350247
8993,0.387514
8994,0.390980
8995,0.363451
8996,0.376558
8997,0.400696
8998,0.380744
8999,0.359415
9000,0.448793
9001,0.368934
9002,0.358043
9003,0.447570
9004,0.379775
9005,0.439517
9006,0.377607
9007,0.376335
9008,0.385718
9009,0.374701
9010,0.386753
9011,0.353391
9012,0.358725
9013,0.357401
9014,0.401178
9015,0.367520
9016,0.448151
9017,0.362854
9018,0.424066
9019,0.366068
9020,0.377361
9021,0.388009
9022,0.359018
9023,0.380732
9024,0.374646
9025,0.362328
9026,0.384049
9027,0.393454
9028,0.375501
9029,0.359276
9030,0.355471
9031,0.378520
9032,0.371539
9033,0.393166
9034,0.392504
9035,0.429099
9036,0.378979
9037,0.423701
9038,0.387434
9039,0.350581
9040,0.399454
9041,0.355585
9042,0.390520
9043,0.367545
9044,0.397355
9045,0.351986
9046,0.423336
9047,0.425798
9048,0.365332
9049,0.379520
9050,0.365953
9051,0.361443
9052,0.381723
9053,0.404278
9054,0.386961
9055,0.422059
9056,0.445081
9057,0.373262
9058,0.433099
9059,0.369054
9060,0.369343
9061,0.356837
9062,0.447734
9063,0.376857
9064,0.406347
9065,0.396234
9066,0.365864
9067,0.391426
9068,0.367453
9069,0.356612
9070,0.364646
9071,0.381134
9072,0.354648
9073,0.377654
9074,0.381344
9075,0.355502
9076,0.375883
9077,0.366774
9078,0.381613
9079,0.370772
9080,0.371334
9081,0.375124
9082,0.387881
9083,0.404065
9084,0.384616
9085,0.353073
9086,0.373886
9087,0.382273
9088,0.381714
9089,0.362016
9090,0.423032
9091,0.366760
9092,0.370539
9093,0.386434
9094,0.373162
9095,0.365559
9096,0.404298
9097,0.353829
9098,0.389492
9099,0.363361
9100,0.407553
9101,0.385883
9102,0.372144
9103,0.353749
9104,0.364137
9105,0.397472
9106,0.349780
9107,0.380536
9108,0.354967
9109,0.370364
9110,0.348727
9111,0.385495
9112,0.366600
9113,0.373215
9114,0.354768
9115,0.363695
9116,0.404778
9117,0.376867
9118,0.425607
9119,0.364600
9120,0.363757
9121,0.350185
9122,0.355492
9123,0.375020
9124,0.413239
9125,0.368479
9126,0.363810
9127,0.359977
9128,0.371763
9129,0.371108
9130,0.354174
9131,0.416225
9132,0.357322
9133,0.353617
9134,0.367592
9135,0.380831
9136,0.350446
9137,0.369703
9138,0.382650
9139,0.376446
9140,0.400608
9141,0.359424
9142,0.450810
9143,0.355880
9144,0.394426
9145,0.362235
9146,0.377309
9147,0.384216
9148,0.376859
9149,0.367783
9150,0.380435
9151,0.415236
9152,0.415282
9153,0.380740
9154,0.415212
9155,0.368125
9156,0.395206
9157,0.365586
9158,0.416993
9159,0.374119
9160,0.373901
9161,0.352066
9162,0.378283
9163,0.384233
9164,0.353245
9165,0.373986
9166,0.408872
9167,0.382431
9168,0.436636
9169,0.386173
9170,0.371274
9171,0.372404
9172,0.446208
9173,0.352747
9174,0.426968
9175,0.352526
9176,0.376872
9177,0.394940
9178,0.375342
9179,0.394558
9180,0.385245
9181,0.352383
9182,0.387611
9183,0.394263
9184,0.369522
9185,0.358853
9186,0.364156
9187,0.377195
9188,0.366235
9189,0.369299
9190,0.362148
9191,0.383098
9192,0.396391
9193,0.373442
9194,0.396116
9195,0.434584
9196,0.441230
9197,0.422377
9198,0.366526
9199,0.350466
9200,0.372431
9201,0.357724
9202,0.447971
9203,0.392840
9204,0.422111
9205,0.394967
9206,0.373180
9207,0.378648
9208,0.393414
9209,0.405992
9210,0.418455
9211,0.376022
9212,0.387135
9213,0.362012
9214,0.371675
9215,0.391285
9216,0.353600
9217,0.368709
9218,0.409687
9219,0.364976
9220,0.362407
9221,0.356627
9222,0.400973
9223,0.357982
9224,0.361030
9225,0.362872
9226,0.380048
9227,0.350685
9228,0.384947
9229,0.367583
9230,0.376898
9231,0.409596
9232,0.369606
9233,0.360441
9234,0.366366
9235,0.351697
9236,0.368360
9237,0.367765
9238,0.369130
9239,0.370667
9240,0.350206
9241,0.357221
9242,0.392766
9243,0.353010
9244,0.383468
9245,0.360104
9246,0.379849
9247,0.367048
9248,0.397899
9249,0.394233
9250,0.382708
9251,0.353150
9252,0.424966
9253,0.365368
9254,0.373987
9255,0.355453
9256,0.371458
9257,0.407048
9258,0.393245
9259,0.364521
9260,0.348970
9261,0.369773
9262,0.379905
9263,0.361081
9264,0.350979
9265,0.362013
9266,0.372283
9267,0.351604
9268,0.381630
9269,0.385084
9270,0.378074
9271,0.401622
9272,0.386397
9273,0.359557
9274,0.372499
9275,0.369666
9276,0.354471
9277,0.350856
9278,0.427383
9279,0.361429
9280,0.372099
9281,0.364383
9282,0.387121
9283,0.356370
9284,0.402940
9285,0.358788
9286,0.357650
9287,0.369071
9288,0.351956
9289,0.374710
9290,0.394015
9291,0.395212
9292,0.347732
9293,0.369090
9294,0.363588
9295,0.361464
9296,0.439437
9297,0.440584
9298,0.351457
9299,0.359030
9300,0.401488
9301,0.440666
9302,0.392185
9303,0.424481
9304,0.391820
9305,0.437805
9306,0.433189
9307,0.410171
9308,0.402687
9309,0.379363
9310,0.444534
9311,0.367976
9312,0.352241
9313,0.414606
9314,0.365959
9315,0.356111
9316,0.357764
9317,0.458623
9318,0.404975
9319,0.401891
9320,0.362532
9321,0.402457
9322,0.392912
9323,0.367650
9324,0.372680
9325,0.381698
9326,0.362982
9327,0.399251
9328,0.363166
9329,0.404075
9330,0.364027
9331,0.364314
9332,0.359519
9333,0.448812
9334,0.367056
9335,0.398306
9336,0.415001
9337,0.406195
